xcoord,ycoord,dna_cluster
2433.6,3018.015,3
2485.99,2866.045,3
3160.95,1591.07,2
977.015,2284.165,2
1956.045,3372.525,0
3006.575,1686.88,2
978.12,2551.25,2
1410.305,2933.97,2
2437.11,2718.235,3
2971.865,1302.6,2
1316.965,3065.01,0
1294.28,3169.075,0
2791.295,924.56,2
1433.445,810.875,2
3507.92,2204.345,0
2266.875,1289.015,1
1961.505,3361.345,0
3054.22,1166.49,2
1541.995,2533.44,2
2130.96,2880.67,3
2766.595,3029.26,0
2837.12,2528.695,2
2013.18,3243.435,0
902.135,2883.075,0
2110.16,3011.97,3
2408.38,1029.73,2
2334.67,2882.295,3
1781.39,569.504,1
1479.855,1951.365,1
1940.705,2251.665,0
3074.695,3021.98,0
2749.89,1483.885,1
2270.97,3059.095,3
1672.71,1952.145,0
2088.515,3056.235,3
2829.515,911.69,0
2649.79,2684.37,3
2317.64,691.08,2
1112.02,1185.015,2
2694.38,1806.22,2
2488.72,2814.825,3
2913.69,2002.065,2
2019.68,762.32,2
2441.14,975.13,2
2082.47,2811.445,3
1497.86,2707.64,2
787.865,2476.76,2
1672.45,2017.795,2
1879.345,2257.32,3
1172.6,3157.05,0
2000.44,1043.38,2
1539.72,3324.555,0
2177.305,1990.365,3
2345.07,3028.22,3
2799.03,1609.205,1
2909.01,2652.13,1
1949.415,3287.765,0
3493.62,1950,2
2509.715,2814.63,0
639.509,2222.155,2
2873.39,2095.6,1
2514.33,1543.685,1
2927.795,1251.38,2
2634.645,3192.475,0
843.245,2808.065,0
2517.32,3211.065,0
1979.64,765.44,2
2424.435,2748.135,3
2668.965,2613.715,3
3072.68,1144.975,2
887.12,2386.02,2
1504.23,892.06,1
3367.91,1316.705,2
2605.33,3384.615,0
1107.47,2970.305,0
2096.965,3240.575,0
1385.54,2970.37,2
2337.075,3375.97,0
1516.58,847.535,2
1922.44,3502.33,0
1767.415,3465.215,0
2871.44,2533.57,2
2510.3,922.09,2
3189.485,1478.62,2
1112.345,2852.72,2
1955.85,2955.42,1
3015.025,3171.675,0
2634.71,3331.64,0
2921.23,1819.155,2
1448.59,2669.42,2
717.795,1459.835,2
2254.785,2894.125,3
1910.22,1412.84,1
2254.2,3135.925,0
2378.805,1421.615,2
2027.35,664.69,1
1885.39,3422.965,0
2220.465,2104.895,3
2650.765,2583.295,3
2645.045,1648.985,2
2514.33,3015.285,3
1781.585,2256.605,3
2810.405,2535.325,2
1061.385,2344.355,0
1213.03,2540.135,2
1042.405,2597.4,0
2860.715,3121.495,0
1570.53,2448.485,2
1819.48,2266.29,3
1875.835,1924.65,1
716.755,1387.49,2
2562.43,1803.36,1
1448.2,3148.99,0
1585.35,3392.805,0
754.715,1372.735,2
2110.225,2667.08,3
1297.92,2516.475,2
691.08,2285.79,2
3369.535,2017.86,2
2304.51,1886.625,3
2433.275,740.09,1
3026.27,1367.08,0
2444.26,2754.7,3
3409.835,1693.965,1
3155.75,1617.72,3
2100.215,941.915,2
2710.5,2861.625,3
2841.41,3274.44,0
1921.14,690.82,2
1452.035,2597.075,2
1529.645,1957.67,1
2515.24,1018.03,2
2224.235,2886.78,3
2379.455,1477.84,2
2525.77,1035.385,0
2610.205,2194.595,1
2514.915,908.83,0
2976.545,922.675,2
1620.06,1894.815,3
2057.835,2940.665,3
2938.39,1209.26,2
942.76,2294.695,2
1166.555,2948.725,0
991.38,2816.19,0
3176.745,1862.64,2
1984.19,1012.83,2
2608.255,1735.11,0
1428.44,3197.35,0
2818.595,1892.605,2
2199.99,3041.22,3
2917.2,1244.1,0
2537.275,2917.525,3
2726.555,2363.725,0
772.265,2171.845,2
2723.37,3183.765,0
1372.995,2951.195,2
2710.5,1046.24,2
2474.485,1985.945,3
1460.68,2773.68,0
2453.49,2345.525,1
2367.495,969.345,2
2967.51,1205.1,2
2391.805,2799.225,3
2066.805,798.005,2
1118.065,1585.545,2
1474.785,2678.715,2
1738.62,2211.755,1
935.675,2567.63,2
1140.815,2822.95,2
2827.24,1765.79,1
984.035,2660.775,2
1313.195,3256.5,0
2100.54,2718.105,3
1186.965,2784.015,2
2017.145,3330.86,0
3466.06,1829.425,2
881.79,2536.365,2
1045.2,2391.935,2
1942.785,674.895,2
2767.44,2485.405,1
2922.075,2511.275,2
2651.935,1092,2
1502.28,2550.665,0
1568.385,772.46,1
694.59,2574.195,0
1396.265,941.265,2
1914.77,3453.385,0
744.9,1963.52,2
1197.495,2353.13,2
1877.33,2243.02,3
1227.59,3106.675,0
1182.415,3078.27,0
1479.27,2487.095,2
2439.97,2362.945,1
2652.65,1802.58,2
1237.34,2797.665,2
1392.17,3229.46,0
2747.875,3255.07,0
1150.825,2727.27,2
2586.09,3176.16,0
1970.54,626.9965,1
3126.955,2879.63,0
1307.41,2449.395,2
2851.485,3029.65,0
2908.23,884.065,1
3227.185,1342.705,1
2138.89,3314.675,0
2858.05,2509.455,2
2502.76,2481.635,0
2840.435,2159.04,1
3043.17,2911.09,0
2704.195,2386.67,3
1827.475,634.309,2
2125.565,2293.2,1
1502.345,2594.02,2
2534.155,2343.12,3
2563.08,2622.62,3
2213.51,2891.46,3
3033.55,2742.61,2
2067.78,3486.535,0
2714.53,2895.49,3
1150.045,2564.445,0
1105.975,2250.885,2
2822.365,992.355,2
1290.25,2921.88,2
964.21,2255.955,2
2319.785,912.6,1
2031.64,2867.995,3
1323.725,2521.285,2
1816.75,844.74,2
2087.345,928.525,0
1209.13,2548.52,2
3049.67,1609.855,2
2164.305,776.36,2
2131.285,986.18,2
2814.045,2238.86,2
2659.15,2819.96,3
2886.52,2091.505,1
1336.855,3241.03,0
2261.415,3108.755,0
3274.05,1614.925,2
1601.535,1378.65,2
3466.71,2065.7,2
2490.865,737.685,1
865.995,2184.325,2
2523.3,2381.145,3
1937.065,2316.015,3
2681.575,2222.48,0
2304.965,3157.57,0
2813.85,1594.45,1
1542.71,1432.73,1
3070.86,1710.28,2
2246.01,3286.985,0
2806.44,813.67,1
972.725,2866.11,0
2370.94,980.005,2
3019.835,1567.28,2
2813.85,2391.61,2
3259.88,1492.53,1
2697.11,1320.345,1
1292.785,3093.675,0
2820.87,1024.725,0
1511.055,2323.88,2
2991.625,1888.64,2
3011.58,1404.91,2
1354.08,2597.205,0
1114.23,2495.155,2
989.69,2881.06,0
1076.205,2650.765,0
2988.57,1062.945,2
2998.32,2497.82,2
3074.305,2782.845,0
1141.205,2278.9,2
2856.165,1479.27,2
3007.355,1344.005,2
625.9955,2414.23,0
2702.895,3059.875,3
1346.41,2660.645,2
3243.045,1775.995,2
2408.12,1423.76,2
2055.04,3262.805,0
2534.48,2752.49,3
2712.905,2846.22,3
2842.125,1163.305,2
2825.94,3270.475,0
1273.415,2461.16,2
2876.51,1780.805,2
2120.95,3011.97,3
747.175,2564.705,0
2395.12,2384.265,1
2758.405,1574.495,1
2692.56,706.485,2
2308.54,1375.985,1
2528.045,1462.5,2
2500.81,3421.665,0
1478.685,3334.955,0
1411.475,3098.875,0
1825.785,924.365,2
2721.615,1427.595,1
679.055,2486.445,0
901.485,1097.98,1
3025.23,1007.63,3
2221.115,3275.48,0
1163.955,3084.965,0
2367.235,1157.195,2
2154.425,2654.405,3
3037.84,2178.605,0
1234.61,3024.125,0
1951.56,3151.655,3
2702.505,2870.855,3
1938.755,2304.445,3
1233.245,3034.85,0
2946.58,1582.165,2
2691.585,966.225,2
618.6895,2212.73,2
2398.5,3262.285,0
1114.815,1208.22,2
2446.665,3365.375,0
3040.44,1514.175,0
1923.74,2987.92,1
3062.28,1440.79,2
3050.45,1266.59,2
2023.58,842.66,2
687.245,2121.21,2
2813.46,3153.93,0
1241.565,2695.095,2
1035.32,2585.245,2
2224.755,980.33,2
2751.97,1225.77,2
2081.235,3483.025,0
2432.365,1573.715,2
2659.215,2614.235,3
1074.125,2790.45,2
2540.98,837.33,2
2301.715,2754.505,3
2475.005,2420.535,3
2731.105,3061.175,0
2163.005,3204.695,0
2214.095,3330.925,0
2380.69,2840.435,3
2372.63,2978.625,3
969.28,1733.485,2
2966.47,3205.8,0
1184.04,3133.39,0
1541.8,787.475,2
2681.055,2685.93,3
2507.245,1366.95,2
1395.81,2715.245,0
2626.455,2193.36,1
2938.65,2080.975,2
2561.52,3374.28,0
2951.065,992.42,1
2577.445,3021.72,3
1967.485,3476.785,0
906.75,2765.295,0
2492.49,3120.91,0
3308.5,1438.71,2
2491.32,2896.66,3
3015.285,1458.405,2
2188.81,2617.355,3
2777.645,1757.145,2
1074.385,2948.595,0
2138.045,2628.73,3
1202.435,2796.885,2
1737.125,2223.65,1
3081,1229.54,2
1474.525,2654.795,2
2243.54,578.8965,1
2343.965,3383.77,0
1180.92,2372.045,2
2585.7,3351.595,0
2427.425,3282.435,0
1487.59,1971.19,1
1341.47,2791.88,0
2103.465,2616.835,1
928.33,2767.375,0
3123.055,1531.335,3
1122.875,3037.19,0
2017.795,799.565,2
2109.965,2274.285,1
2020.395,3050.97,3
3444.935,1560.52,2
3409.185,1560.65,2
3048.565,976.3,3
2215.395,2880.735,3
2120.235,3094.39,3
2986.75,1692.47,2
1460.55,2392.195,2
1296.685,2157.415,2
1278.225,2611.245,2
583.973,2255.89,2
1979.055,2790.905,1
2381.86,1319.63,0
2028.13,3499.145,0
3344.77,1288.235,0
1761.76,1997.905,1
1978.6,953.29,2
2523.56,1010.685,0
2187.445,3240.705,0
770.705,2669.16,0
1896.245,2364.895,3
2315.17,3301.805,0
917.995,2872.025,0
2968.485,1279.46,2
1303.77,1619.67,2
2683.785,2971.345,0
1563.64,856.57,0
1229.475,2216.565,2
2718.95,2213.315,0
1267.76,2587,2
1553.825,2373.995,2
2346.955,1057.485,0
3267.225,1367.21,1
615.7645,2297.035,2
3426.475,2409.16,0
2946.19,1860.95,2
2826.655,2478.06,0
1575.275,2412.28,2
1077.245,1138.8,2
1409.915,2728.635,2
2803.58,1951.17,2
840.385,2269.54,2
2752.295,3327.415,0
1211.405,2766.465,2
3046.615,2821.65,1
2853.045,1469.26,2
2469.545,2633.67,3
1922.765,1259.765,2
2811.835,1736.085,1
3327.805,1576.51,1
2158.65,2611.83,0
1479.985,2711.41,2
1591.33,819.065,1
1888.185,3108.3,1
1966.055,584.103,1
2502.37,2643.875,0
971.165,2631.525,2
1308.19,2659.605,2
2394.925,2959.71,3
2085.265,816.855,0
1975.805,3094.65,3
2088.385,667.29,2
3278.145,1793.74,2
2027.22,2812.81,3
2805.985,1075.685,2
3338.92,1575.145,1
1958.515,1011.855,0
2058.29,784.29,2
3057.535,1683.435,0
1013.74,1201.395,0
2239.12,3145.285,3
3001.57,1078.805,2
3015.48,1062.685,2
1980.225,3021.005,3
1637.155,3409.965,0
1866.8,2114.255,1
3277.43,2638.675,0
2684.5,2424.695,3
1182.61,3023.41,0
975.26,2205.32,2
2811.445,2434.9,0
2501.135,2107.69,3
2192.775,3375.125,0
2968.16,1516.385,2
2912.845,1772.42,2
2901.6,2738.19,1
2324.855,1238.445,2
1329.575,2740.205,2
2136.42,904.54,0
2687.555,890.76,1
2105.545,2802.215,3
683.475,1975.545,2
1076.465,2968.485,0
2332.33,3187.08,0
2829.84,1850.68,3
803.985,2678.26,0
2880.475,2530.645,2
2477.41,3209.375,0
2318.29,2978.495,3
1935.245,1326.52,2
2129.79,3222.635,0
1482.26,3286.27,0
2079.22,878.605,2
2708.225,1491.555,0
617.084,2078.05,2
1559.48,2469.48,2
913.9,2715.245,2
2706.925,2658.24,3
2592.915,1145.69,2
2759.25,1481.935,1
1949.545,3119.285,3
2045.225,2967.185,3
2563.275,1702.285,2
2777.645,1094.47,2
2917.785,2534.09,0
2243.02,3324.165,0
2753.465,3163.03,0
2233.855,3028.415,3
2607.67,792.48,2
1384.76,3161.405,0
3168.49,2756.52,0
928.59,1731.535,2
1090.44,1427.53,2
2910.765,1341.275,2
2785.185,3033.615,0
2759.055,1103.245,0
2745.665,1508.91,1
3466.58,1606.085,2
2760.485,1418.495,0
1094.275,2918.825,0
2147.6,3277.04,0
3315.845,2217.995,1
2708.16,2904.655,3
2844.01,1473.095,2
1028.3,2549.43,2
2583.815,1801.8,1
2991.43,1632.085,2
3061.5,2778.945,2
1437.28,3178.24,0
2836.08,2477.15,2
2411.305,2431.52,3
3448.12,1977.885,2
1073.085,2860.26,0
3090.945,1198.535,2
2570.23,3397.42,0
2867.67,2287.09,2
3030.56,1951.235,2
1057.16,3007.03,0
3440.775,1862.965,1
2595.19,1113.19,2
1942.915,3006.64,1
1565.915,2725.06,2
912.145,2611.18,2
3353.675,1816.555,1
916.89,2460.185,2
2738.71,2768.48,0
1569.035,2572.115,2
2210.26,3253.12,0
961.74,2857.92,0
2129.4,3176.94,0
2564.38,1876.81,1
2105.285,877.825,2
1118.845,2844.66,2
1376.44,3216.135,0
1236.495,3166.54,0
3037.905,2673.905,2
3288.09,1423.37,2
1025.18,2583.1,2
2677.74,917.02,2
2043.34,2903.29,3
2568.345,3091.53,0
3330.99,1840.345,2
2620.995,1548.235,1
2617.55,1814.085,1
3103.49,1195.025,2
810.095,2635.36,0
2964.585,3144.7,0
1194.7,2535.065,2
1401.92,3135.535,0
1273.415,2576.145,2
2770.17,910.585,2
2081.755,3132.22,3
1764.295,2119.715,0
1981.59,3329.235,0
2231.125,3387.605,0
1368.9,2424.825,2
830.375,2143.96,2
2919.085,1144.195,0
3282.89,1595.555,2
3359.59,1362.075,2
982.865,2776.475,2
588.055,1890.33,2
2646.995,909.61,2
2351.245,3414.385,0
1239.875,2754.245,2
1127.815,2322.97,2
2568.995,3239.08,0
2797.99,1490.255,2
1104.935,2925.65,0
2248.545,2183.025,1
2570.62,2685.93,0
827.515,2436.72,2
2701.79,1192.88,2
1383.395,2531.425,2
2586.74,1518.53,2
875.42,2214.55,0
3217.11,1346.93,1
3127.67,1700.075,2
3347.825,1557.53,1
2654.405,2962.44,3
2620.93,1846.325,1
3065.53,1050.79,2
1507.35,2779.595,2
1004.055,2796.755,2
2568.15,1812.46,1
2595.97,1795.885,1
1898.455,3266.705,0
1267.76,2638.025,2
2825.875,1170.91,2
2327.325,958.36,2
1440.985,2533.375,0
3420.495,1926.925,2
794.495,2306.33,2
2429.895,1359.085,0
2936.83,1160.445,2
2740.205,3063.84,0
895.18,2522.065,2
2507.44,2354.755,3
2355.08,2201.42,3
3328.13,1729.585,1
764.01,2631.98,0
1135.355,2451.54,0
2786.81,1495.52,1
820.69,2575.43,2
3049.02,2104.375,2
1996.15,2056.08,1
2147.86,1980.16,3
1080.625,1340.625,2
3366.155,1811.355,1
2059.135,3179.865,0
3054.74,1959.88,2
1939.08,3098.55,3
2750.605,946.92,2
1052.025,1336.855,2
2990.455,1306.955,0
704.73,2252.705,2
1438.06,954.135,2
2559.895,2872.675,3
1622.14,2488.85,2
1010.165,2467.855,2
2584.725,2961.855,0
3063.125,1060.41,2
1404.39,2270.32,2
1172.21,2434.705,2
2382.705,2942.94,0
2870.855,1026.48,2
2807.61,2466.945,2
2700.62,3017.365,3
2112.37,777.985,2
925.34,2154.555,2
851.5,2851.94,0
2016.43,1109.16,2
1320.54,2601.235,2
1368.77,2160.925,2
968.565,1581.905,2
2889.77,1435.98,0
2965.69,1695.33,0
3111.94,1066.845,2
1932.385,1082.64,2
3306.68,1327.495,2
1838.655,1064.505,2
842.335,1963.975,2
3081.91,1745.965,2
1018.225,2358.2,2
2846.22,1459.575,2
2115.555,3154.515,3
2111.33,711.23,2
2483.13,1082.51,2
2632.435,3010.67,3
2505.23,2343.77,3
3279.965,1558.895,0
1170,2492.815,0
2874.69,1743.235,2
1981.265,3273.4,0
3223.545,1724.97,3
2308.345,3283.605,0
1068.99,2616.25,2
2806.7,3183.57,0
2315.43,3428.555,0
1791.465,972.205,2
930.735,2709.59,2
2882.555,1748.695,2
2026.765,2673.71,1
3442.53,2170.805,2
2060.825,3437.265,0
2207.53,2049.19,3
770.575,2751.255,0
2734.55,908.57,2
3019.51,1291.745,2
2546.44,2437.5,3
1581.515,3219.45,0
2051.4,883.22,2
866.905,2771.86,0
1355.38,3000.01,2
2682.03,2312.895,2
2510.56,3124.875,0
606.931,2157.155,2
1931.345,2070.77,1
3362.58,2397.785,2
2214.355,3030.69,3
3007.03,2502.435,2
664.17,2198.69,2
3445.195,1578.135,2
2713.945,2413.645,3
1287.39,3010.15,2
1107.73,2170.74,2
1434.42,2916.615,2
2828.15,1238.25,2
2672.15,1824.485,0
2709.72,3013.595,3
2920.775,2065.505,1
1606.995,3268.655,0
2117.57,2982.59,3
2342.86,3328.65,0
3376.295,2100.475,2
2372.695,1265.875,2
3405.48,2454.985,0
1067.17,1176.955,2
1533.935,846.365,2
1502.15,2361.385,2
1027.455,2056.535,2
586.417,2049.71,0
2875.665,2150.915,1
1946.62,2963.285,1
2325.18,3407.95,0
1102.335,2999.815,0
2866.24,1184.82,2
1844.505,950.235,2
902.005,2944.37,0
2935.4,2001.025,2
3253.315,1849.445,2
1756.495,2109.445,0
2108.6,3293.875,0
1080.3,1582.555,1
2115.75,2973.36,3
2407.145,1403.675,2
2493.985,1052.415,2
1683.955,2207.01,1
2530.32,2600.91,1
724.945,2585.115,0
3112.72,1820.455,3
1099.02,2267.525,2
2546.245,2473.77,3
2652.585,2952.3,3
2303.08,3025.295,3
1121.9,2811.835,2
2024.1,603.954,1
1314.235,2690.675,2
2414.945,2861.235,3
2531.555,985.66,2
2914.34,3201.965,0
834.6,2536.885,2
2661.165,1028.235,2
626.2555,1941.615,2
2096.835,3187.86,0
3429.01,2158.325,2
2748.59,1330.095,2
2619.955,3225.43,0
1171.885,2187.51,2
1802.71,887.64,2
682.37,2219.75,2
2719.86,1136.2,1
2037.49,3263,0
2509.975,2680.665,0
2886.78,2148.9,1
3517.54,1821.365,2
2121.145,2747.03,3
1968.395,3446.04,0
2066.87,825.89,2
3160.625,1862.9,1
2424.37,3305.25,0
1960.465,1183.26,1
2816.775,1764.75,1
1396.525,2249.325,0
2321.995,611.2535,1
2747.81,864.24,2
3341.78,1500.655,1
1521,828.555,2
2694.445,2285.01,2
2596.555,3355.69,0
2360.865,569.1595,1
693.355,2005.705,2
2760.745,1798.55,2
2598.18,873.73,2
649.727,2338.83,2
1104.935,3111.095,0
2667.145,1137.5,2
2578.29,1079.65,2
2461.29,1290.445,2
2597.79,619.0145,1
1379.625,3044.08,2
2651.09,1656.98,2
1187.03,1287.13,2
2186.21,817.245,2
1972.685,1195.935,2
1178.97,2581.865,2
595.2115,2088.45,2
676.065,2521.09,0
3392.805,1922.765,2
2384.135,3255.46,0
3086.135,1802.255,2
3427.06,1531.66,2
2529.93,3026.595,3
3329.235,2635.425,0
2481.44,732.875,1
2854.085,1982.63,2
1486.095,2526.81,2
2398.565,1379.625,2
2711.995,1067.365,2
1713.465,2179.71,1
3067.09,1123.395,2
3409.25,2175.355,0
1177.215,2465.58,2
2871.18,2543.905,2
1364.48,2545.595,2
1495.78,787.995,2
2559.57,3029.845,3
1504.88,2688.27,2
2712.97,1833.13,2
2864.55,1769.43,0
2888.6,918.255,2
3159.585,1527.11,2
1533.22,2463.89,2
940.615,2220.79,0
2618.785,1128.075,2
2979.925,2610.725,1
1471.86,2444.13,2
1283.88,2813.915,2
2993.25,2106.065,2
1059.565,1575.21,1
1031.615,2241.135,2
2062.775,3073.2,0
1319.89,2107.43,2
2345.72,1926.6,3
2831.27,1613.17,2
3056.95,1943.045,1
1121.445,2913.495,0
1900.665,3401.515,0
2434.25,1726.855,1
2778.425,839.8,2
2397.59,2171.845,0
1420.77,1800.11,2
952.965,2853.825,0
2695.81,1859.65,2
3127.345,1821.885,2
3550.495,1998.295,0
2784.275,1399.515,2
1687.4,2215.46,1
935.155,2141.165,2
1027.455,2573.155,2
1844.635,696.02,2
2962.96,877.5,2
1278.355,2243.93,2
2093.975,3345.03,0
2287.61,3216.135,0
2716.09,2290.145,0
2957.89,1281.93,2
3136.9,1315.99,2
2655.77,1004.445,2
2477.605,947.31,2
1496.82,2460.77,2
1102.725,2391.285,2
3396.055,2211.56,2
1353.625,3135.08,0
1258.01,2466.555,2
2844.725,783.185,1
1703.065,3447.86,0
2193.685,704.015,1
1101.945,970.97,1
2464.15,2849.665,3
1052.87,2629.445,2
2472.015,2727.855,3
967.33,2748.785,2
2115.49,2307.955,1
1384.825,2893.8,2
738.01,1297.335,2
1368.965,3092.895,0
2014.09,3272.75,0
2456.155,2698.215,3
2239.575,3415.295,0
2685.735,3265.795,0
2477.28,2752.165,3
1301.365,2560.87,2
2108.21,3475.94,0
1615.965,2036.58,3
2073.045,2664.48,1
2958.15,1208.09,2
2798.12,2780.57,3
2867.67,2117.96,1
2959.905,3168.62,0
1012.115,2245.75,2
970.19,2721.81,2
1884.87,2133.17,3
721.11,2356.185,2
2468.18,3436.485,0
3415.62,1772.095,2
916.63,2283.125,0
3050.125,2220.79,2
2754.31,1711.32,2
3101.345,2178.215,2
2550.99,3396.055,0
763.36,2290.145,2
920.14,1628.315,1
1812.46,605.852,2
3065.4,2952.95,0
2660.71,1719.705,2
890.89,2247.505,2
2714.53,1957.475,2
2549.04,1440.725,2
2881.06,1236.17,2
2287.61,3185.845,0
2712.515,1510.665,1
1294.995,2974.4,2
1493.18,3219.84,0
2926.3,1930.435,2
2825.68,1998.425,2
1464.255,2921.1,2
1207.7,3042.455,0
3189.55,1850.615,2
1114.88,2896.14,0
2396.095,2931.175,0
3348.215,1323.335,2
2765.815,1255.735,2
2769,1527.11,1
1447.94,854.62,2
846.95,2791.1,0
1189.89,2579.525,2
2559.05,1656.005,2
3363.035,1571.96,1
1276.795,2998.385,2
2052.7,2824.705,3
1687.985,2242.175,1
1384.175,2521.025,2
2878.655,963.235,2
2581.085,1056.445,2
2906.41,3113.63,0
965.25,2846.415,0
2328.755,2740.985,3
3275.675,1756.56,2
1804.27,844.025,1
1910.87,1827.54,0
2389.01,2163.2,3
1029.405,2772.9,2
1259.96,3126.435,0
2376.855,1438.32,2
2654.795,2407.21,3
1248.13,2611.375,2
1819.025,915.525,2
2693.6,1367.795,1
2082.08,3323.385,0
2349.035,1002.235,2
1702.09,1368.575,2
951.47,2222.415,2
2092.155,3329.69,0
2506.725,661.05,2
3377.855,1434.29,2
3226.73,1846.26,2
2086.37,3412.045,0
956.475,2886,0
2613.845,3014.18,3
2586.415,2622.945,3
3055.78,1590.745,3
2852.59,1783.145,2
3243.11,1252.485,1
3267.16,1670.305,2
1499.095,2628.6,2
2415.66,2637.635,3
2311.4,1560.52,2
2880.93,1225.9,2
1578.135,3200.015,0
2843.165,1028.3,2
2873.195,1995.76,2
2347.345,2949.765,3
3486.08,1662.05,2
1331.915,1065.805,2
2432.755,2354.56,1
2756.715,869.18,2
2899,2492.1,2
988.195,2445.755,2
768.495,2193.23,2
1474.07,815.035,2
1491.295,3240.575,0
1646.45,1975.87,3
2071.225,3358.94,0
1680.77,1943.11,3
2905.76,1117.48,2
2870.01,1914.705,2
2893.085,1961.31,2
2633.475,3302.065,0
2823.86,3253.445,0
2947.295,3035.24,0
2507.96,1488.89,2
889.59,2017.34,0
2476.955,2362.88,3
2770.365,1138.02,2
1739.01,3419.52,0
2757.56,2820.415,3
954.85,2363.335,2
3486.275,1999.075,2
1927.705,816.335,2
1974.765,3452.865,0
955.825,2514.2,2
2481.31,3123.705,0
2762.305,1605.37,1
1154.92,3003.325,0
1448.395,2755.675,2
2844.27,1390.025,3
1243.06,2536.625,2
3496.48,2151.37,0
2650.245,1637.415,2
863.98,2361.905,2
2585.245,2714.53,3
2835.365,1948.765,2
1433.77,2527.07,2
1672.32,2006.03,3
1867.905,3345.42,0
1109.55,2589.925,2
1885.325,695.435,2
1098.175,1459.38,2
2966.99,1167.4,2
1504.295,2314.715,2
2189.785,3263.845,0
2963.415,1636.245,2
1488.76,3207.75,0
2184.13,2640.755,3
3252.145,1860.105,2
1445.34,3051.555,2
1056.185,2174.185,2
2862.275,3110.12,0
2367.56,3263.91,0
2480.855,2794.285,3
1277.705,2542.215,2
866.905,2724.995,0
1301.235,2666.95,2
2974.4,1543.945,2
2351.05,1935.895,3
901.42,2566.2,2
2841.865,1247.155,0
557.2385,1964.17,2
2408.77,1411.8,2
2645.175,1699.295,2
1782.43,3417.83,0
1055.6,2523.04,2
2228.33,3128.71,0
2301.065,2423.2,1
691.99,2308.475,2
2349.685,2173.795,3
2616.705,2797.795,3
3146.91,2887.755,0
2400.58,2791.88,3
2546.31,2670.395,3
2450.63,1334.19,2
1697.54,2222.87,1
2427.165,1394.51,2
736.58,1987.44,2
1169.74,2570.23,2
2597.595,2697.305,3
1499.94,2500.745,2
2765.165,3039.205,0
717.795,1412.84,2
2847.455,874.12,2
2700.945,2913.04,3
2942.355,2646.865,0
683.41,2512.51,0
642.9735,2191.605,2
3134.69,1444.69,3
1649.765,3314.415,0
2104.115,914.095,2
966.875,2201.225,2
1350.31,2145.26,2
2797.08,1132.17,2
3133.26,1327.82,2
1944.345,2073.37,1
1276.145,3217.175,0
2031.38,1241.565,2
2103.53,3316.04,0
3359.655,2437.89,2
2832.245,1228.89,2
773.695,2615.015,0
2379.195,2611.245,1
3056.105,3092.7,0
2243.215,3033.16,3
1530.49,2397.395,2
2199.535,2159.95,1
3415.555,2286.57,2
2132.455,3337.1,0
1086.02,2653.3,2
1276.21,3008.525,2
3295.24,1433.315,2
1972.815,2395.185,3
2750.865,2353.13,2
858.52,2190.955,2
1969.435,1347.58,2
2562.495,2443.87,3
1359.67,1823.51,2
3039.92,2110.615,2
1992.965,2991.56,0
2937.35,1945.645,2
1583.01,884.975,2
2852.395,994.63,2
2979.34,1309.945,0
2880.475,1441.505,2
3199.365,1602.705,2
1928.68,3315.455,0
2271.555,731.185,2
2565.615,1097.915,0
2124.655,2041.52,1
2821.39,2467.4,2
2918.175,1053.325,2
2449.785,1006.07,2
2681.315,2234.635,2
2810.795,2501.525,2
3448.12,2201.55,0
2868.645,1013.025,2
2792.855,1335.295,2
2737.605,1921.855,2
816.14,2709.33,0
2757.495,3343.925,0
887.835,2850.38,0
2837.705,1107.145,0
2069.99,2825.355,3
1190.735,3189.16,0
2654.86,3277.95,0
2374.385,3112.98,3
2419.625,1611.285,0
2067.325,3163.94,3
1435.135,3138.785,0
1314.755,3094.195,0
2258.555,2129.595,3
2815.67,2256.865,2
2846.74,1973.465,2
2427.425,1016.405,2
3265.015,1706.64,3
1177.8,2546.44,2
1450.8,3196.505,0
3353.48,2276.56,2
1075.36,2775.11,2
2847.39,846.105,2
2910.7,1823.185,2
2626.975,1797.12,1
3224.65,2667.925,0
1780.74,1047.605,1
1575.08,3260.465,0
1042.795,2086.37,0
1810.705,3411.915,0
577.7005,2153.645,2
3054.74,1359.41,2
646.5745,2262.845,2
2280.07,2903.03,3
2484.95,2653.495,3
1383.72,3249.155,0
2662.855,2953.6,3
2235.61,3449.94,0
1988.155,1321.97,2
1985.685,1110.98,2
2965.43,2368.275,2
1899.495,1013.285,0
2211.755,2865.46,3
1973.79,1114.685,0
930.995,2856.035,0
2780.765,1142.7,0
2943.85,2108.275,2
2765.945,1155.05,2
2864.68,3165.37,0
934.96,1034.93,0
635.856,2386.28,0
2590.575,2991.69,3
1169.155,2539.485,0
3534.895,2241.85,0
2796.95,1758.25,1
2879.175,2877.875,2
2561.975,2633.93,3
2943.265,2323.815,2
3279.51,1652.56,2
2748.85,1307.8,2
1985.88,3099.07,3
1973.14,3002.74,3
1077.505,1569.035,1
1915.16,3329.3,0
2284.49,3245.97,0
2793.7,3065.92,0
2477.995,1073.15,2
1347.84,2362.295,2
1386.125,790.205,2
2889.445,1387.945,2
1782.755,939.12,2
763.945,1469.13,2
949.455,2530.58,0
1914.965,3022.89,1
3393.455,1691.17,1
2025.205,3041.805,3
869.635,2225.21,2
1522.3,3229.265,0
2074.41,2699.385,3
